employee_id,age,gender,marital_status,education,education_field,department,job_role,business_travel,overtime,years_at_company,years_in_role,years_with_manager,num_companies_worked,monthly_income,percent_salary_hike,stock_option_level,performance_rating,job_satisfaction,environment_satisfaction,relationship_satisfaction,work_life_balance,job_involvement,training_times_last_year,distance_from_home,attrition
EMP-1283,34,Female,Divorced,Bachelor,Medical,Engineering,Data Analyst,Travel_Rarely,No,5,2,2,2,5347,21,0,3,3,2,4,3,3,4,28,No
EMP-1284,42,Female,Married,Bachelor,Other,Operations,Operations Manager,Non-Travel,Yes,2,2,2,5,4100,16,0,3,3,4,2,3,3,3,2,No
EMP-1285,38,Female,Single,Bachelor,Human Resources,Operations,Logistics Coordinator,Non-Travel,No,3,0,3,1,2951,14,0,3,3,3,4,4,3,3,2,No
EMP-1286,52,Male,Married,Bachelor,Other,Engineering,Tech Lead,Travel_Rarely,Yes,24,11,4,3,10551,19,1,3,2,3,3,2,3,4,1,Yes
EMP-1287,49,Female,Married,Bachelor,Life Sciences,Engineering,Senior Engineer,Travel_Rarely,No,3,3,2,1,5220,21,2,3,1,2,3,2,2,1,16,No
EMP-1288,40,Male,Divorced,Bachelor,Technical Degree,Customer Support,Support Lead,Travel_Frequently,Yes,4,2,1,2,3898,22,1,4,3,2,2,2,2,2,7,Yes
EMP-1289,22,Male,Married,Master,Medical,Operations,Operations Manager,Travel_Frequently,No,1,0,1,3,4416,13,3,3,3,3,3,4,3,1,6,No
EMP-1290,35,Male,Single,Bachelor,Human Resources,Finance,Accountant,Travel_Frequently,Yes,17,3,1,2,6788,17,3,3,2,3,4,3,3,1,3,Yes
EMP-1291,33,Male,Single,Bachelor,Human Resources,Marketing,Content Specialist,Non-Travel,No,4,1,1,4,3522,21,0,3,4,3,2,3,3,3,2,No
EMP-1292,32,Male,Divorced,Bachelor,Technical Degree,Sales,Sales Executive,Travel_Rarely,No,1,1,1,3,3017,21,0,4,4,2,4,2,4,3,3,Yes
EMP-1293,32,Male,Divorced,Bachelor,Life Sciences,Sales,Sales Manager,Travel_Frequently,Yes,2,0,2,2,4118,23,1,3,4,3,3,3,2,0,2,No
EMP-1294,25,Male,Divorced,Master,Technical Degree,Operations,Operations Analyst,Travel_Frequently,No,3,0,1,3,3763,25,2,3,1,4,4,3,3,1,1,Yes
EMP-1295,51,Male,Divorced,Bachelor,Medical,Operations,Operations Manager,Non-Travel,Yes,12,4,0,2,6118,14,1,3,3,3,3,3,4,3,9,No
EMP-1296,39,Male,Married,Master,Life Sciences,Engineering,Data Analyst,Non-Travel,No,21,0,7,2,10383,17,2,4,1,3,4,4,4,2,14,No
EMP-1297,26,Female,Single,High School,Life Sciences,Customer Support,Customer Success Manager,Travel_Frequently,No,8,1,3,1,3740,17,2,3,3,4,4,1,4,2,9,No
EMP-1298,22,Male,Married,High School,Human Resources,Engineering,Data Analyst,Non-Travel,No,3,0,3,1,3856,14,0,3,3,2,4,2,3,2,8,No
EMP-1299,32,Female,Single,High School,Marketing,Operations,Operations Analyst,Non-Travel,No,7,0,1,2,3294,15,2,3,3,3,3,2,3,2,2,No
EMP-1300,32,Male,Married,Master,Marketing,Engineering,Software Engineer,Travel_Frequently,No,0,0,0,2,5175,20,1,3,3,3,3,3,4,3,8,No
EMP-1301,46,Male,Married,Bachelor,Other,Finance,Finance Analyst,Travel_Rarely,No,13,1,0,3,5987,13,1,4,4,2,3,3,4,4,9,No
EMP-1302,49,Male,Married,Master,Technical Degree,Sales,Sales Manager,Non-Travel,No,14,2,6,3,7494,11,2,3,3,1,4,3,3,4,11,No
EMP-1303,38,Female,Married,Bachelor,Other,Customer Support,Support Lead,Travel_Rarely,Yes,0,0,0,1,3178,25,2,1,4,4,3,3,2,2,3,No
EMP-1304,31,Male,Married,Bachelor,Human Resources,HR,HR Executive,Non-Travel,No,0,0,0,1,2815,15,0,3,2,2,2,2,2,0,12,Yes
EMP-1305,32,Male,Single,Bachelor,Life Sciences,Sales,Sales Representative,Non-Travel,No,2,0,2,5,2767,16,0,3,3,2,3,3,3,5,1,No
EMP-1306,42,Male,Divorced,Master,Technical Degree,Operations,Operations Analyst,Non-Travel,No,8,1,3,2,4757,16,1,3,4,1,4,2,3,5,4,No
EMP-1307,35,Male,Single,High School,Human Resources,Finance,Auditor,Non-Travel,No,6,6,6,2,3813,22,2,2,2,4,4,2,2,2,2,No
EMP-1308,48,Male,Married,Bachelor,Technical Degree,Operations,Logistics Coordinator,Non-Travel,No,16,3,0,1,4880,14,0,2,1,1,3,3,3,0,11,No
EMP-1309,31,Female,Married,Bachelor,Human Resources,Finance,Finance Analyst,Non-Travel,Yes,1,1,1,3,3607,21,1,3,3,4,3,2,4,2,6,Yes
EMP-1310,28,Male,Married,Bachelor,Technical Degree,Operations,Logistics Coordinator,Travel_Rarely,No,8,0,5,4,4030,17,1,3,3,2,3,3,4,3,29,No
EMP-1311,27,Male,Single,Master,Technical Degree,Engineering,Senior Engineer,Non-Travel,Yes,1,0,1,2,5598,15,0,3,3,2,4,3,4,1,5,Yes
EMP-1312,22,Male,Single,Master,Life Sciences,Engineering,Software Engineer,Non-Travel,Yes,2,0,2,1,6122,15,2,3,3,3,3,3,4,2,14,No
EMP-1313,42,Female,Single,Master,Human Resources,Operations,Operations Manager,Non-Travel,No,7,3,2,3,5553,15,1,4,2,3,1,1,2,4,1,No
EMP-1314,23,Female,Married,Bachelor,Marketing,Customer Support,Support Lead,Non-Travel,No,0,0,0,2,3284,17,0,4,3,4,3,3,2,2,12,No
EMP-1315,44,Female,Single,Bachelor,Human Resources,Engineering,Senior Engineer,Non-Travel,Yes,9,1,0,3,6343,23,1,2,3,4,2,3,1,0,5,No
EMP-1316,28,Female,Single,High School,Medical,Operations,Logistics Coordinator,Non-Travel,Yes,6,3,2,3,3261,16,0,3,2,3,3,3,3,5,24,Yes
EMP-1317,36,Male,Married,PhD,Life Sciences,Engineering,Senior Engineer,Travel_Frequently,No,2,2,2,2,7465,25,0,3,4,2,2,2,1,3,5,Yes
EMP-1318,26,Female,Single,High School,Human Resources,Sales,Sales Executive,Non-Travel,No,2,0,0,2,2371,20,0,3,3,1,1,1,1,4,1,Yes
EMP-1319,44,Male,Married,Master,Marketing,Sales,Sales Manager,Non-Travel,No,0,0,0,7,4293,11,2,3,3,1,3,4,4,1,3,No
EMP-1320,45,Male,Married,Bachelor,Technical Degree,Operations,Operations Analyst,Travel_Rarely,No,6,0,1,2,3900,22,0,3,1,3,3,3,4,3,12,No
EMP-1321,44,Female,Divorced,Master,Life Sciences,Marketing,Marketing Analyst,Travel_Rarely,No,4,0,4,1,4872,17,0,3,3,3,1,2,3,4,1,No
EMP-1322,53,Female,Married,Master,Technical Degree,Sales,Sales Executive,Travel_Rarely,Yes,3,0,0,1,4042,24,0,3,1,2,1,2,3,3,16,Yes
EMP-1323,45,Male,Single,Bachelor,Medical,HR,Payroll Specialist,Travel_Rarely,No,1,1,0,4,2773,17,3,3,1,2,4,3,3,3,24,Yes
EMP-1324,34,Female,Single,Bachelor,Life Sciences,Engineering,Senior Engineer,Travel_Rarely,No,2,1,2,2,4828,21,0,3,4,3,3,4,2,2,4,No
EMP-1325,35,Male,Married,Bachelor,Technical Degree,Engineering,Data Analyst,Travel_Rarely,Yes,7,6,0,3,6317,24,3,3,3,4,3,3,2,6,5,No
EMP-1326,51,Female,Married,High School,Technical Degree,Sales,Sales Manager,Non-Travel,No,3,1,0,6,3420,18,3,3,3,4,4,4,3,4,7,No
EMP-1327,38,Male,Married,Master,Other,Engineering,Senior Engineer,Travel_Frequently,No,0,0,0,1,5603,23,0,3,3,3,3,3,2,2,8,No
EMP-1328,33,Male,Divorced,Bachelor,Life Sciences,Sales,Sales Manager,Travel_Rarely,No,2,2,1,1,3540,22,2,3,3,4,4,2,3,4,1,No
EMP-1329,41,Male,Married,Bachelor,Marketing,Marketing,Marketing Analyst,Travel_Rarely,No,1,1,0,4,3245,22,0,3,3,2,2,2,2,3,1,Yes
EMP-1330,22,Male,Divorced,Bachelor,Human Resources,Sales,Sales Executive,Travel_Rarely,No,3,0,1,3,3073,13,0,3,3,2,3,3,3,4,1,No
EMP-1331,43,Male,Married,Bachelor,Other,Marketing,Marketing Analyst,Non-Travel,No,5,1,0,4,3852,24,1,3,4,4,4,3,3,3,2,No
EMP-1332,32,Male,Married,Master,Technical Degree,Marketing,Marketing Manager,Travel_Rarely,No,3,3,2,1,6173,14,0,3,3,2,2,4,4,3,8,No
EMP-1333,23,Male,Divorced,PhD,Life Sciences,Operations,Operations Analyst,Travel_Rarely,No,2,2,2,3,4249,22,0,3,2,3,3,4,3,2,7,No
EMP-1334,35,Female,Married,Bachelor,Other,Finance,Finance Analyst,Travel_Rarely,No,7,3,7,1,5309,24,2,3,3,3,4,3,3,5,5,No
EMP-1335,50,Female,Married,Bachelor,Other,Sales,Sales Manager,Non-Travel,Yes,5,0,5,3,4004,25,2,3,3,4,4,4,3,4,3,No
EMP-1336,47,Male,Married,Bachelor,Human Resources,Operations,Operations Manager,Travel_Frequently,No,2,2,2,2,4461,15,1,3,1,4,4,3,3,4,4,Yes
EMP-1337,36,Male,Married,Bachelor,Human Resources,Sales,Sales Executive,Travel_Rarely,No,14,6,0,2,4671,18,0,3,3,2,3,2,3,2,17,No
EMP-1338,28,Male,Married,Bachelor,Marketing,Sales,Sales Manager,Travel_Rarely,No,6,2,6,5,4829,12,2,3,1,4,3,2,3,5,6,No
EMP-1339,50,Male,Single,Bachelor,Life Sciences,Finance,Finance Manager,Travel_Rarely,No,0,0,0,3,4800,16,1,4,3,3,1,3,4,2,5,No
EMP-1340,23,Male,Married,Bachelor,Life Sciences,Finance,Finance Manager,Travel_Frequently,No,5,2,5,3,6115,17,0,4,2,2,3,3,3,3,11,Yes
EMP-1341,31,Female,Married,Master,Human Resources,Engineering,Senior Engineer,Travel_Rarely,No,1,1,1,1,6149,21,1,3,3,1,4,3,3,1,2,No
EMP-1342,37,Female,Single,Bachelor,Medical,Engineering,Data Analyst,Travel_Rarely,No,2,2,0,1,4805,14,0,3,4,2,4,3,3,3,17,No
EMP-1343,23,Male,Married,Bachelor,Human Resources,Marketing,Marketing Analyst,Non-Travel,Yes,3,3,3,3,3245,18,2,3,4,3,2,4,3,3,15,No
EMP-1344,44,Male,Divorced,Master,Medical,Finance,Finance Manager,Travel_Rarely,No,1,0,1,3,6426,21,1,4,4,2,4,3,2,1,23,No
EMP-1345,31,Male,Single,Bachelor,Life Sciences,Sales,Sales Representative,Non-Travel,Yes,13,3,0,1,3973,22,1,4,2,2,3,2,3,1,11,Yes
EMP-1346,45,Male,Divorced,Master,Other,Finance,Auditor,Travel_Frequently,No,1,1,0,4,4904,17,0,3,3,3,3,3,3,3,1,No
EMP-1347,37,Male,Married,Bachelor,Marketing,Marketing,Marketing Manager,Non-Travel,No,0,0,0,4,4554,16,2,3,2,4,3,2,3,3,1,No
EMP-1348,45,Male,Married,High School,Life Sciences,Customer Support,Support Executive,Non-Travel,No,20,1,0,4,3720,18,1,1,1,3,3,2,2,1,9,No
EMP-1349,30,Male,Single,Master,Life Sciences,Operations,Operations Manager,Travel_Rarely,No,12,3,7,6,7042,23,3,3,1,1,3,3,3,3,1,No
EMP-1350,42,Male,Married,Bachelor,Human Resources,Operations,Operations Analyst,Travel_Rarely,No,0,0,0,1,2818,24,1,3,1,3,3,2,3,2,4,Yes
EMP-1351,40,Female,Single,Bachelor,Medical,Finance,Accountant,Non-Travel,No,4,3,4,5,4123,16,0,4,3,4,3,3,3,1,7,No
EMP-1352,54,Female,Single,Bachelor,Medical,Finance,Finance Manager,Non-Travel,Yes,27,2,10,3,10453,16,0,4,3,2,3,3,2,3,2,Yes
EMP-1353,44,Male,Divorced,Master,Technical Degree,Sales,Sales Manager,Travel_Rarely,No,2,0,2,3,5321,24,0,3,4,3,2,2,4,4,10,No
EMP-1354,31,Female,Single,High School,Life Sciences,Operations,Operations Analyst,Non-Travel,Yes,3,3,0,7,2578,23,1,4,3,1,3,2,1,5,5,Yes
EMP-1355,27,Male,Married,PhD,Life Sciences,HR,HR Manager,Travel_Frequently,No,0,0,0,2,4759,17,0,3,3,3,2,4,3,3,1,No
EMP-1356,43,Male,Divorced,Master,Medical,Engineering,Software Engineer,Travel_Rarely,No,0,0,0,1,5433,22,2,2,4,4,3,3,4,6,5,No
EMP-1357,31,Male,Single,Master,Life Sciences,Customer Support,Support Executive,Travel_Rarely,No,1,1,1,4,2947,20,0,3,4,2,4,3,4,3,6,Yes
EMP-1358,28,Female,Married,Bachelor,Technical Degree,Finance,Finance Analyst,Travel_Rarely,No,0,0,0,4,3917,12,1,4,3,4,2,4,3,3,1,No
EMP-1359,37,Male,Married,Master,Medical,Operations,Logistics Coordinator,Non-Travel,No,0,0,0,2,3746,17,0,4,3,1,4,3,3,3,1,No
EMP-1360,30,Male,Married,Bachelor,Other,Sales,Sales Manager,Travel_Rarely,No,6,1,4,2,4861,20,2,3,3,4,4,3,3,5,1,No
EMP-1361,30,Male,Married,Master,Marketing,Finance,Auditor,Non-Travel,No,0,0,0,4,4276,19,0,3,3,2,3,3,3,2,3,No
EMP-1362,34,Male,Divorced,High School,Life Sciences,Customer Support,Customer Success Manager,Travel_Frequently,No,1,0,0,2,2778,25,0,3,1,4,3,3,3,3,8,No
EMP-1363,28,Male,Married,High School,Human Resources,Operations,Operations Manager,Travel_Rarely,No,2,0,2,2,3483,14,1,3,3,1,3,3,1,3,5,No
EMP-1364,37,Male,Married,Master,Marketing,HR,Payroll Specialist,Travel_Frequently,No,3,3,0,3,3618,11,1,3,4,3,1,2,4,2,1,No
EMP-1365,37,Male,Married,Master,Life Sciences,Finance,Auditor,Travel_Rarely,No,13,0,10,4,7319,16,2,4,2,4,3,2,2,3,7,Yes
EMP-1366,24,Male,Married,PhD,Marketing,Customer Support,Customer Success Manager,Travel_Frequently,No,6,6,2,1,5054,15,0,3,2,4,3,2,4,4,6,No
EMP-1367,48,Female,Married,Master,Marketing,HR,HR Executive,Travel_Rarely,No,4,4,3,3,3521,14,1,4,3,4,3,3,3,3,1,No
EMP-1368,38,Male,Married,High School,Technical Degree,Engineering,Tech Lead,Travel_Frequently,No,18,0,2,3,8427,22,1,3,3,4,3,3,4,3,29,No
EMP-1369,39,Female,Single,PhD,Other,Finance,Accountant,Travel_Rarely,No,4,0,2,1,6098,18,1,3,3,2,3,2,4,4,1,Yes
EMP-1370,38,Male,Married,Master,Other,HR,Recruiter,Travel_Frequently,No,3,3,0,6,3349,23,0,3,3,3,4,3,4,3,1,Yes
EMP-1371,46,Male,Single,High School,Other,Marketing,Marketing Manager,Non-Travel,Yes,7,1,0,4,4339,22,1,3,3,1,3,2,4,4,2,No
EMP-1372,45,Female,Married,Master,Human Resources,Engineering,Data Analyst,Travel_Rarely,No,2,0,1,1,5693,25,0,3,4,1,3,1,3,2,12,Yes
EMP-1373,47,Female,Single,Bachelor,Marketing,Sales,Sales Representative,Non-Travel,No,8,2,8,1,3872,21,0,3,3,4,2,3,3,3,28,No
EMP-1374,25,Male,Divorced,Master,Other,HR,Recruiter,Non-Travel,Yes,7,0,1,2,4007,13,0,3,1,4,2,3,4,4,6,No
EMP-1375,30,Male,Married,Master,Human Resources,Operations,Logistics Coordinator,Non-Travel,Yes,12,4,0,2,5855,22,2,3,3,2,4,2,3,6,19,No
EMP-1376,52,Male,Married,Bachelor,Marketing,Finance,Accountant,Travel_Rarely,No,3,1,1,1,4297,17,0,3,3,1,4,2,3,4,1,No
EMP-1377,27,Female,Married,Master,Technical Degree,Engineering,Senior Engineer,Travel_Rarely,No,9,3,1,1,7211,18,1,4,2,3,4,2,3,3,6,No
EMP-1378,30,Male,Married,Master,Life Sciences,Engineering,Senior Engineer,Non-Travel,No,12,2,4,4,8257,18,0,3,1,4,4,3,4,3,1,No
EMP-1379,37,Female,Divorced,Master,Medical,Marketing,Content Specialist,Non-Travel,No,0,0,0,4,3957,14,2,3,3,3,1,2,3,2,9,No
EMP-1380,57,Male,Married,Bachelor,Life Sciences,HR,HR Executive,Travel_Rarely,Yes,0,0,0,2,2501,21,0,3,4,3,3,4,2,2,6,Yes
EMP-1381,34,Male,Married,Bachelor,Human Resources,HR,Recruiter,Non-Travel,No,9,5,1,3,3400,15,0,3,3,3,2,2,4,2,10,No
EMP-1382,46,Female,Married,Master,Medical,Engineering,Software Engineer,Travel_Rarely,No,5,1,3,2,7291,20,0,3,1,1,2,3,4,5,2,No
EMP-1383,40,Female,Married,Bachelor,Medical,Engineering,Software Engineer,Travel_Frequently,Yes,0,0,0,3,4393,19,0,3,3,4,3,4,2,1,3,No
EMP-1384,45,Male,Single,Bachelor,Technical Degree,Operations,Operations Manager,Non-Travel,Yes,3,1,3,3,4520,21,0,3,3,1,3,3,3,3,2,Yes
EMP-1385,37,Male,Single,Master,Medical,Engineering,Tech Lead,Travel_Rarely,No,4,2,4,3,7906,16,0,4,2,3,3,4,3,2,11,No
EMP-1386,35,Female,Married,High School,Other,HR,Payroll Specialist,Non-Travel,No,3,1,1,2,2313,21,0,3,2,3,3,3,3,1,1,No
EMP-1387,26,Male,Married,Master,Human Resources,HR,HR Executive,Travel_Rarely,Yes,8,0,0,2,3867,11,0,4,3,2,3,1,3,2,29,Yes
EMP-1388,30,Male,Single,Master,Other,Sales,Sales Executive,Travel_Rarely,No,7,1,2,2,4822,19,1,3,3,4,3,2,4,2,1,No
EMP-1389,29,Female,Single,Master,Human Resources,Customer Support,Support Lead,Travel_Rarely,No,11,6,5,6,5924,21,2,3,3,3,1,1,2,2,2,No
EMP-1390,36,Male,Married,Bachelor,Human Resources,Customer Support,Support Lead,Travel_Rarely,No,2,0,2,2,3679,12,2,3,4,3,2,3,3,1,3,No
EMP-1391,41,Male,Married,PhD,Technical Degree,Finance,Accountant,Non-Travel,No,4,1,4,4,6489,21,0,3,4,3,3,3,3,3,16,No
EMP-1392,40,Female,Married,Master,Medical,HR,Payroll Specialist,Travel_Rarely,Yes,1,1,1,2,3605,14,0,3,4,4,3,2,1,2,1,Yes
EMP-1393,32,Female,Single,Master,Life Sciences,Operations,Operations Manager,Non-Travel,No,9,3,3,3,5967,16,1,4,4,2,3,1,3,2,8,No
EMP-1394,27,Female,Married,Bachelor,Technical Degree,Sales,Sales Manager,Non-Travel,No,2,1,2,1,3610,17,2,3,1,2,3,2,3,3,10,Yes
EMP-1395,46,Male,Married,Bachelor,Human Resources,HR,Recruiter,Travel_Rarely,No,8,0,3,1,3769,21,3,1,3,3,4,1,3,2,6,No
EMP-1396,35,Female,Divorced,Master,Human Resources,Marketing,Content Specialist,Travel_Rarely,Yes,8,0,2,2,5222,19,0,4,4,3,3,2,4,2,11,Yes
EMP-1397,42,Female,Single,Master,Human Resources,Engineering,Data Analyst,Travel_Rarely,Yes,0,0,0,2,5125,22,3,3,2,2,2,2,2,3,1,Yes
EMP-1398,35,Male,Married,Bachelor,Human Resources,Operations,Operations Manager,Travel_Frequently,No,17,2,6,4,6625,24,0,3,3,4,3,3,3,2,1,No
EMP-1399,22,Female,Married,Master,Technical Degree,Sales,Sales Representative,Travel_Rarely,No,4,0,1,2,4350,21,3,3,1,4,4,3,3,3,7,No
EMP-1400,58,Male,Single,Bachelor,Life Sciences,Engineering,Senior Engineer,Travel_Rarely,No,13,5,1,1,7408,17,1,4,3,2,4,3,3,2,4,No
EMP-1401,22,Female,Married,Bachelor,Other,Sales,Sales Representative,Travel_Rarely,No,4,0,1,5,3500,18,0,2,3,4,3,2,3,4,2,No
EMP-1402,29,Female,Married,Bachelor,Medical,Sales,Sales Representative,Travel_Rarely,No,7,2,3,2,3611,23,0,2,4,1,3,3,3,1,15,No
EMP-1403,42,Female,Single,Master,Other,Sales,Sales Manager,Travel_Rarely,No,3,0,3,1,4651,22,0,3,3,4,4,2,3,3,3,No
EMP-1404,31,Female,Married,Bachelor,Marketing,Engineering,Senior Engineer,Travel_Frequently,Yes,6,2,2,2,6085,22,3,4,1,3,4,3,4,1,17,No
EMP-1405,37,Female,Married,Master,Life Sciences,Engineering,Data Analyst,Travel_Frequently,No,5,4,1,3,6254,23,1,3,1,3,3,3,3,2,2,No
EMP-1406,43,Male,Married,Bachelor,Life Sciences,Engineering,Software Engineer,Non-Travel,No,10,1,0,2,5968,21,0,3,3,3,3,4,1,3,2,No
EMP-1407,44,Male,Single,Bachelor,Other,Finance,Auditor,Travel_Frequently,No,14,1,2,2,6448,24,0,4,3,3,3,4,3,5,1,No
EMP-1408,35,Male,Divorced,Master,Medical,Sales,Sales Executive,Travel_Rarely,No,1,1,1,1,3383,20,1,3,3,2,3,1,4,2,4,No
EMP-1409,27,Female,Single,Bachelor,Other,Customer Support,Support Executive,Travel_Frequently,No,3,2,3,1,2682,20,0,4,2,2,3,4,2,3,12,Yes
EMP-1410,43,Male,Single,PhD,Life Sciences,Engineering,Tech Lead,Non-Travel,No,0,0,0,1,8453,21,1,3,1,3,3,3,4,1,3,No
EMP-1411,39,Female,Single,High School,Human Resources,Customer Support,Support Lead,Travel_Rarely,No,4,1,2,1,3317,15,0,3,3,1,2,1,3,3,29,Yes
EMP-1412,46,Male,Divorced,Master,Technical Degree,Finance,Finance Analyst,Travel_Rarely,No,1,0,0,5,5126,13,1,2,3,3,3,2,3,3,6,Yes
EMP-1413,56,Male,Married,Master,Technical Degree,HR,Payroll Specialist,Travel_Rarely,No,5,3,3,4,3698,22,1,3,3,1,3,4,3,3,1,No
EMP-1414,33,Female,Married,Bachelor,Marketing,Finance,Finance Manager,Travel_Frequently,No,5,2,5,2,5418,18,1,3,3,3,2,3,3,2,13,No
EMP-1415,42,Male,Married,PhD,Other,Engineering,Data Analyst,Travel_Rarely,No,8,1,8,4,7796,13,3,3,3,4,3,2,3,4,1,No
EMP-1416,24,Male,Married,Bachelor,Marketing,Finance,Accountant,Non-Travel,No,2,2,2,3,4466,15,3,3,4,3,4,3,3,2,17,No
EMP-1417,37,Male,Divorced,Bachelor,Human Resources,Finance,Finance Analyst,Travel_Rarely,No,10,0,3,4,5599,18,0,3,1,4,3,1,3,4,1,No
EMP-1418,48,Male,Single,Master,Technical Degree,Operations,Operations Manager,Non-Travel,No,6,0,6,1,5410,19,1,3,3,3,3,3,3,3,26,No
EMP-1419,45,Female,Married,Master,Technical Degree,Sales,Sales Representative,Non-Travel,Yes,4,1,0,4,3776,21,3,3,1,1,4,3,3,5,13,Yes
EMP-1420,44,Male,Married,Master,Life Sciences,Engineering,Tech Lead,Non-Travel,No,0,0,0,3,7260,13,0,3,1,1,3,2,3,4,12,Yes
EMP-1421,30,Female,Married,PhD,Human Resources,Customer Support,Customer Success Manager,Non-Travel,No,12,9,12,2,6481,22,0,4,3,4,3,3,3,4,3,No
EMP-1422,30,Female,Married,Bachelor,Medical,Sales,Sales Representative,Travel_Rarely,No,12,4,5,3,4451,15,3,3,3,4,4,2,4,4,2,No
EMP-1423,39,Female,Married,PhD,Technical Degree,Engineering,Tech Lead,Travel_Rarely,No,7,0,1,4,10373,14,1,3,4,1,3,3,3,2,2,No
EMP-1424,31,Male,Single,Bachelor,Marketing,Operations,Logistics Coordinator,Travel_Rarely,Yes,1,0,1,2,2994,20,0,3,4,2,3,3,3,5,1,Yes
EMP-1425,30,Male,Married,Master,Other,Finance,Accountant,Travel_Rarely,No,12,4,2,1,7393,14,1,3,4,3,3,1,3,3,1,No
EMP-1426,36,Male,Married,Master,Other,Finance,Auditor,Non-Travel,Yes,5,5,5,8,5534,22,0,2,4,2,3,3,2,4,2,No
EMP-1427,29,Male,Married,Master,Technical Degree,Operations,Operations Manager,Travel_Rarely,No,8,0,5,2,6380,24,3,4,3,4,3,3,1,3,12,No
EMP-1428,30,Female,Married,PhD,Marketing,Operations,Operations Manager,Travel_Rarely,No,12,5,12,4,8844,22,2,4,4,3,2,3,3,4,5,No
EMP-1429,33,Male,Married,Bachelor,Human Resources,Customer Support,Support Executive,Non-Travel,No,3,0,1,2,2587,12,0,1,4,3,3,3,3,2,1,No
EMP-1430,39,Male,Married,Master,Life Sciences,Sales,Sales Executive,Non-Travel,No,6,0,1,2,4058,14,0,3,4,3,3,3,3,2,2,No
EMP-1431,36,Female,Divorced,Bachelor,Marketing,Operations,Logistics Coordinator,Travel_Frequently,No,6,0,2,1,3261,25,0,3,3,4,3,4,3,0,5,No
EMP-1432,40,Male,Married,High School,Medical,Customer Support,Customer Success Manager,Travel_Rarely,No,3,0,3,6,2749,23,3,3,3,1,3,3,3,4,6,Yes
EMP-1433,30,Male,Married,Master,Technical Degree,Sales,Sales Manager,Non-Travel,No,3,0,3,2,4728,18,0,3,3,3,4,3,3,3,7,No
EMP-1434,32,Male,Married,Master,Technical Degree,Marketing,Marketing Manager,Non-Travel,No,14,0,1,1,8721,20,0,3,3,3,3,3,3,3,6,No
EMP-1435,22,Male,Single,Bachelor,Other,Engineering,Senior Engineer,Travel_Rarely,No,2,1,2,4,4821,14,0,1,2,3,2,3,3,2,13,No
EMP-1436,29,Male,Married,Bachelor,Marketing,Sales,Sales Manager,Non-Travel,No,2,2,2,1,3943,23,0,4,2,4,3,2,3,4,3,No
EMP-1437,40,Male,Single,Master,Other,Engineering,Software Engineer,Travel_Rarely,No,4,1,4,1,7071,17,0,3,2,3,1,4,3,4,9,No
EMP-1438,38,Male,Divorced,High School,Medical,HR,Recruiter,Non-Travel,No,0,0,0,5,2252,23,0,1,3,3,3,4,3,2,1,No
EMP-1439,43,Male,Married,Bachelor,Life Sciences,Customer Support,Customer Success Manager,Travel_Rarely,No,6,5,2,2,4144,24,3,3,3,4,3,3,3,6,2,No
EMP-1440,31,Female,Married,Master,Life Sciences,Engineering,Tech Lead,Travel_Rarely,No,13,0,3,6,10388,19,1,3,2,4,3,3,3,3,1,Yes
EMP-1441,31,Female,Divorced,High School,Marketing,Sales,Sales Executive,Non-Travel,Yes,5,0,0,1,3045,22,0,3,4,3,2,3,4,3,8,No
EMP-1442,33,Female,Married,Bachelor,Life Sciences,Sales,Sales Representative,Non-Travel,No,3,3,0,3,3301,16,0,3,4,2,3,2,2,4,5,Yes
EMP-1443,32,Male,Single,High School,Marketing,Sales,Sales Executive,Travel_Rarely,No,1,0,1,1,2439,20,0,3,1,1,4,3,3,3,6,Yes
EMP-1444,34,Male,Married,Master,Marketing,Marketing,Content Specialist,Travel_Frequently,Yes,16,16,5,4,6431,15,0,3,4,3,1,3,3,5,9,No
EMP-1445,25,Female,Married,Master,Life Sciences,Marketing,Content Specialist,Non-Travel,No,6,6,0,6,5004,21,1,3,3,3,1,1,3,4,13,No
EMP-1446,29,Female,Single,Bachelor,Human Resources,Finance,Finance Manager,Travel_Frequently,No,11,4,0,2,6687,23,1,3,1,4,3,3,3,4,1,No
EMP-1447,32,Male,Married,Bachelor,Human Resources,Sales,Sales Representative,Travel_Rarely,No,2,2,1,1,2893,18,2,1,3,2,4,3,4,3,1,No
EMP-1448,43,Male,Married,High School,Other,Engineering,Senior Engineer,Travel_Frequently,Yes,0,0,0,1,4101,16,0,3,3,2,4,3,4,1,4,Yes
EMP-1449,36,Male,Single,PhD,Other,Marketing,Marketing Analyst,Travel_Frequently,No,3,3,0,1,5183,13,0,4,3,4,1,3,3,5,14,No
EMP-1450,44,Male,Married,PhD,Technical Degree,Operations,Operations Manager,Travel_Rarely,No,17,1,3,5,8752,16,1,3,1,4,3,4,3,2,2,No
EMP-1451,31,Male,Married,Master,Technical Degree,Sales,Sales Manager,Non-Travel,No,3,0,3,2,4652,20,2,3,4,3,4,3,3,5,1,No
EMP-1452,44,Male,Married,Bachelor,Medical,Engineering,Software Engineer,Non-Travel,Yes,3,3,3,3,4948,20,0,2,3,2,3,4,3,3,6,No
